pop_size: 5000, generations: 600, Px: 0.75, Pm: 0.2, Tour: 5, Elite: 0.002
184; 121145; 126616; 140791;
185; 119279; 126119; 137877;
186; 119114; 125337; 138492;
187; 117310; 124637; 139024;
188; 117249; 123748; 139887;
189; 115993; 122855; 135108;
190; 114825; 121931; 134550;
191; 114822; 120961; 133792;
192; 113296; 120016; 132661;
193; 113290; 119145; 133233;
194; 112303; 118117; 128931;
195; 111582; 117058; 129863;
196; 110996; 116074; 130209;
197; 110652; 115180; 126504;
198; 110078; 114350; 125900;
199; 109477; 113555; 125072;
200; 108263; 112743; 125404;
201; 107999; 112054; 123134;
202; 105745; 111435; 122125;
203; 104050; 110696; 121067;
204; 104050; 109904; 120440;
205; 103819; 108987; 118694;
206; 102785; 108053; 118923;
207; 102349; 107166; 117955;
208; 100862; 106362; 116561;
209; 99970; 105511; 116950;
210; 99510; 104617; 117012;
211; 98918; 103852; 115243;
212; 98395; 103078; 112700;
213; 97135; 102152; 115144;
214; 96405; 101363; 110957;
215; 96213; 100549; 109634;
216; 95555; 99821; 107862;
217; 94774; 99099; 108958;
218; 94673; 98332; 106533;
219; 93699; 97586; 108899;
220; 93670; 96972; 105186;
221; 93139; 96365; 105769;
222; 92486; 95803; 104941;
223; 92343; 95373; 103965;
224; 91440; 94933; 104889;
225; 90976; 94521; 102773;
226; 89761; 94183; 103098;
227; 89588; 93628; 102565;
228; 88563; 93003; 103203;
229; 87891; 92314; 103006;
230; 87249; 91612; 100676;
231; 87249; 90902; 100519;
232; 86639; 90308; 102905;
233; 85897; 89840; 98454;
234; 85873; 89275; 99232;
235; 85384; 88659; 99189;
236; 85089; 88033; 97199;
237; 84165; 87492; 96411;
238; 84155; 86979; 97220;
239; 83383; 86530; 96523;
240; 82510; 86163; 94883;
241; 82405; 85821; 94459;
242; 82062; 85411; 95534;
243; 81893; 84975; 93332;
244; 81643; 84401; 93470;
245; 81014; 83799; 93016;
246; 80202; 83275; 91080;
247; 80202; 82875; 91180;
248; 79909; 82554; 90550;
249; 79792; 82232; 90616;
250; 79482; 81972; 91232;
251; 78934; 81736; 91076;
252; 78279; 81457; 90074;
253; 77862; 81221; 90021;
254; 77862; 80904; 90522;
255; 77485; 80603; 90123;
256; 77233; 80323; 89529;
257; 76713; 79991; 89261;
258; 76464; 79652; 90144;
259; 75904; 79279; 92022;
260; 75379; 78870; 88924;
261; 75270; 78470; 88244;
262; 74840; 78137; 88466;
263; 74616; 77801; 87704;
264; 73987; 77389; 86487;
265; 73974; 77018; 85065;
266; 73358; 76627; 86883;
267; 73092; 76172; 85700;
268; 72654; 75865; 86455;
269; 72366; 75539; 85588;
270; 72279; 75173; 85657;
271; 71930; 74659; 82660;
272; 71306; 74183; 82795;
273; 70693; 73840; 82340;
274; 70693; 73520; 81820;
275; 70611; 73236; 84135;
276; 70086; 72852; 81551;
277; 69636; 72400; 81189;
278; 69537; 72082; 80421;
279; 69007; 71776; 79232;
280; 68913; 71493; 80215;
281; 68359; 71259; 79401;
282; 67913; 71115; 81792;
283; 67913; 70769; 79937;
284; 67417; 70504; 79708;
285; 66764; 70106; 79451;
286; 66260; 69696; 78483;
287; 66260; 69245; 80454;
288; 65500; 68786; 79455;
289; 65451; 68391; 79105;
290; 65286; 67963; 76401;
291; 65207; 67548; 77834;
292; 64805; 67157; 78083;
293; 64606; 66830; 75974;
294; 64382; 66609; 76602;
295; 64380; 66471; 75825;
296; 63764; 66372; 76905;
297; 63754; 66218; 75562;
298; 63476; 66013; 75451;
299; 63203; 65790; 76847;
300; 62836; 65585; 75255;
301; 62574; 65301; 73970;
302; 62574; 64962; 75830;
303; 62314; 64661; 73738;
304; 62314; 64439; 73110;
305; 62051; 64195; 74208;
306; 61923; 64033; 72120;
307; 61604; 63887; 72866;
308; 61533; 63673; 73191;
309; 61386; 63560; 73600;
310; 61386; 63436; 72897;
311; 60950; 63272; 74573;
312; 60461; 63060; 73308;
313; 59802; 62859; 73002;
314; 59791; 62678; 72731;
315; 59342; 62436; 73323;
316; 59342; 62168; 71654;
317; 58753; 61910; 71336;
318; 58437; 61595; 72269;
319; 58344; 61209; 70542;
320; 58193; 60873; 71848;
321; 57880; 60387; 69691;
322; 57813; 59882; 70376;
323; 57700; 59345; 68276;
