pop_size: 1500, generations: 250, Px: 0.75, Pm: 0.2, Tour: 100, Elite: 0.04
140; 24394; 24883; 32126;
141; 24394; 24876; 32013;
142; 24394; 24893; 32030;
143; 24394; 24865; 32013;
144; 24394; 24883; 32013;
145; 24394; 24870; 31680;
146; 24394; 24845; 31823;
147; 24394; 24864; 31908;
148; 24394; 24855; 31926;
149; 24394; 24829; 31680;
150; 24394; 24867; 31908;
151; 24394; 24828; 31525;
152; 24394; 24908; 32126;
153; 24394; 24819; 31939;
154; 24394; 24860; 31908;
155; 24394; 24919; 31658;
156; 24394; 24835; 31823;
157; 24360; 24854; 32056;
158; 24360; 24809; 31518;
159; 24360; 24907; 31712;
160; 24164; 24836; 31860;
161; 24164; 24809; 31750;
162; 24164; 24681; 31661;
163; 24164; 24720; 31661;
164; 24164; 24671; 31886;
165; 24164; 24621; 31595;
166; 24164; 24623; 31449;
167; 24164; 24674; 31383;
168; 24164; 24632; 31764;
169; 24103; 24602; 31259;
170; 24103; 24660; 31428;
171; 24103; 24573; 31168;
172; 24103; 24640; 31755;
173; 24103; 24580; 31220;
174; 24103; 24555; 31389;
175; 24103; 24568; 31600;
176; 24103; 24564; 31564;
177; 24103; 24568; 31648;
178; 24080; 24598; 31564;
179; 23637; 24629; 31648;
180; 23637; 24539; 31230;
181; 23637; 24100; 31054;
182; 23637; 24121; 31066;
183; 23637; 24129; 31194;
184; 23637; 24095; 30883;
185; 23637; 24058; 31282;
186; 23637; 24139; 31273;
187; 23637; 24075; 30826;
188; 23637; 24107; 31098;
189; 23637; 24055; 31359;
190; 23637; 24099; 31152;
191; 23637; 24106; 31282;
192; 23637; 24089; 30691;
193; 23637; 24148; 31194;
194; 23637; 24109; 31050;
195; 23630; 24088; 31256;
196; 23630; 24131; 31053;
197; 23630; 24128; 31275;
198; 23630; 24086; 30891;
199; 23424; 24084; 30678;
200; 23424; 24070; 31043;
201; 23424; 23944; 31024;
202; 23424; 23877; 30837;
203; 23424; 23916; 31024;
204; 23424; 23898; 30853;
205; 23424; 23905; 31069;
206; 23424; 23822; 30842;
207; 23424; 23865; 30810;
208; 23424; 23835; 30840;
209; 23424; 23900; 31069;
210; 23424; 23900; 31146;
211; 23424; 23911; 31058;
212; 23424; 23857; 30838;
213; 23424; 23881; 30810;
214; 23424; 23928; 30664;
215; 23424; 23919; 30938;
216; 23424; 23804; 30685;
217; 23424; 23886; 31156;
218; 23424; 23835; 31069;
219; 23424; 23888; 30842;
220; 23424; 23944; 31060;
221; 23424; 23890; 31146;
222; 23424; 23885; 30921;
223; 23424; 23887; 31146;
224; 23424; 23820; 30239;
225; 23424; 23908; 30939;
226; 23424; 23912; 31058;
227; 23424; 23926; 30864;
228; 23424; 23910; 30410;
229; 23424; 23907; 31086;
230; 23424; 23861; 31156;
231; 23424; 23902; 30956;
232; 23424; 23921; 31043;
233; 23424; 23970; 31043;
234; 23424; 23930; 30685;
235; 23424; 23871; 31043;
236; 23424; 23881; 30921;
237; 23409; 23931; 31060;
238; 23409; 23869; 31058;
239; 23409; 23927; 31132;
240; 23409; 23926; 30800;
241; 23409; 23852; 30669;
242; 23409; 23905; 31141;
243; 23409; 23845; 30637;
244; 23409; 23849; 30802;
245; 23409; 23876; 30637;
246; 23409; 23818; 30931;
247; 23409; 23907; 30723;
248; 23409; 23852; 30425;
249; 23409; 23851; 30827;
250; 23409; 23922; 30924;
60,77,87,51,61,58,28,93,1,63,47,91,98,23,45,32,11,15,17,59,74,21,72,36,99,38,24,18,94,22,16,88,79,84,10,90,49,6,75,19,53,70,66,26,65,4,97,56,80,31,89,42,8,92,67,69,64,40,54,2,44,73,50,82,95,13,76,33,37,5,96,78,52,48,100,41,71,14,3,43,46,29,30,39,85,68,81,25,34,83,55,12,7,9,57,20,27,86,35,62,
