pop_size: 2000, generations: 320, Px: 0.75, Pm: 0.2, Tour: 5, Elite: 0.04
141; 55152; 56934; 64321;
142; 55055; 56621; 63423;
143; 54883; 56467; 63796;
144; 54377; 56379; 64720;
145; 53960; 56178; 65001;
146; 53516; 55890; 64435;
147; 53085; 55557; 66130;
148; 52864; 55325; 64951;
149; 52410; 54841; 62355;
150; 52127; 54380; 62887;
151; 51635; 53915; 63602;
152; 51100; 53466; 61832;
153; 50705; 53177; 61298;
154; 50606; 52821; 60945;
155; 50515; 52340; 60233;
156; 50146; 52031; 61990;
157; 49930; 51654; 60584;
158; 49683; 51416; 60077;
159; 49348; 51271; 60448;
160; 49348; 51088; 59178;
161; 49177; 50723; 58829;
162; 48450; 50509; 59794;
163; 48448; 50310; 58726;
164; 48408; 50114; 59427;
165; 48240; 50097; 57667;
166; 48182; 49813; 59569;
167; 47923; 49613; 59164;
168; 47819; 49454; 59177;
169; 47707; 49284; 57508;
170; 47389; 49323; 61400;
171; 47389; 49090; 58345;
172; 47123; 48904; 58210;
173; 46960; 48782; 58845;
174; 46781; 48615; 60359;
175; 46400; 48407; 57971;
176; 46300; 48267; 57622;
177; 45932; 47938; 57699;
178; 45735; 47641; 57244;
179; 45645; 47300; 55858;
180; 45543; 46882; 55584;
181; 45214; 46595; 53819;
182; 44894; 46421; 54319;
183; 44752; 46193; 53487;
184; 44613; 45946; 53998;
185; 44455; 45637; 54958;
186; 44332; 45436; 54338;
187; 44189; 45239; 53617;
188; 43820; 45154; 52053;
189; 43697; 45011; 52795;
190; 43389; 44931; 52290;
191; 43297; 44804; 53212;
192; 42939; 44588; 53486;
193; 42849; 44533; 53359;
194; 42548; 44258; 51500;
195; 42370; 44035; 51624;
196; 42188; 43636; 51762;
197; 42070; 43461; 50613;
198; 42070; 43218; 50825;
199; 41496; 42965; 51442;
200; 41496; 42792; 50104;
201; 41348; 42717; 50709;
202; 41081; 42596; 51627;
203; 40895; 42302; 53670;
204; 40880; 41978; 48865;
205; 40612; 41801; 49654;
206; 40612; 41647; 50713;
207; 40393; 41472; 48761;
208; 40254; 41298; 48512;
209; 40196; 41203; 49687;
210; 39949; 41060; 48589;
211; 39893; 40931; 47915;
212; 39623; 40739; 47917;
213; 39282; 40602; 49094;
214; 39279; 40509; 49325;
215; 39222; 40569; 48943;
216; 39068; 40485; 49624;
217; 39068; 40159; 49585;
218; 38984; 39757; 47190;
219; 38867; 39708; 47343;
220; 38867; 39678; 47157;
221; 38867; 39565; 46637;
222; 38657; 39466; 46616;
223; 38578; 39429; 47270;
224; 38409; 39431; 46788;
225; 38306; 39509; 47343;
226; 38143; 39552; 49382;
227; 37886; 39540; 48090;
228; 37728; 39551; 48156;
229; 37592; 39422; 48793;
230; 37335; 39295; 48442;
231; 37160; 38893; 49164;
232; 37160; 38591; 49080;
233; 36868; 38415; 47500;
234; 36567; 38288; 47669;
235; 36343; 38136; 46217;
236; 36093; 38052; 47065;
237; 35801; 38171; 48231;
238; 35801; 37945; 48133;
239; 35484; 37685; 47311;
240; 35439; 37268; 49107;
241; 35439; 36976; 47240;
242; 35248; 36727; 47827;
243; 35122; 36496; 47396;
244; 35097; 36396; 46822;
245; 34876; 36303; 45149;
246; 34615; 36097; 45376;
247; 34615; 35778; 45756;
248; 34615; 35614; 43009;
249; 34532; 35429; 42963;
250; 34406; 35560; 44714;
251; 34365; 35460; 43350;
252; 34268; 35533; 43564;
253; 34158; 35393; 45562;
254; 33880; 35230; 43555;
255; 33880; 35057; 43467;
256; 33802; 34855; 43116;
257; 33797; 34739; 42288;
258; 33517; 34778; 43874;
259; 33517; 34503; 41846;
260; 33435; 34328; 41846;
261; 33418; 34324; 41346;
262; 33289; 34206; 41239;
263; 33206; 34089; 41093;
264; 33203; 33908; 41088;
265; 32940; 33803; 41332;
266; 32940; 33759; 41230;
267; 32858; 33698; 40935;
268; 32777; 33669; 41136;
269; 32777; 33690; 41973;
270; 32529; 33716; 41372;
271; 32529; 33487; 40822;
272; 32359; 33302; 40384;
273; 32245; 33232; 40436;
274; 32150; 33102; 40261;
275; 32150; 33052; 40516;
276; 32102; 32896; 39875;
277; 32024; 32733; 39801;
278; 32024; 32650; 40403;
279; 32024; 32660; 40048;
280; 31919; 32546; 39520;
281; 31919; 32586; 42100;
282; 31894; 32589; 39957;
283; 31792; 32497; 39774;
284; 31744; 32469; 39930;
285; 31744; 32469; 39452;
286; 31614; 32313; 39183;
287; 31560; 32390; 39983;
288; 31560; 32218; 39676;
289; 31549; 32208; 39293;
290; 31549; 32160; 39178;
291; 31497; 32079; 38664;
292; 31497; 32050; 39955;
293; 31452; 32004; 39163;
294; 30983; 32039; 39135;
295; 30983; 31989; 39281;
296; 30983; 32043; 39229;
297; 30983; 31939; 38768;
298; 30983; 32009; 39385;
299; 30932; 32026; 39796;
300; 30932; 32024; 39432;
301; 30932; 31846; 41012;
302; 30859; 31465; 39309;
303; 30763; 31439; 38453;
304; 30763; 31390; 38997;
305; 30730; 31462; 38446;
306; 30638; 31460; 41799;
307; 30638; 31511; 39316;
308; 30638; 31498; 41725;
309; 30586; 31398; 40755;
310; 30554; 31707; 40541;
311; 30554; 31738; 40500;
312; 30554; 31447; 42975;
313; 30486; 31196; 39818;
314; 30486; 31162; 39602;
315; 30453; 31148; 40209;
316; 30433; 31066; 38507;
317; 30227; 31035; 38100;
318; 30192; 31049; 38069;
319; 30192; 30965; 38532;
320; 30136; 30903; 38162;
108,61,51,125,57,7,9,77,110,23,60,62,150,35,27,86,20,12,117,145,87,58,25,81,69,85,68,135,140,34,55,83,149,120,115,123,128,136,3,43,46,29,112,132,14,71,41,100,48,121,30,107,101,39,96,52,78,5,37,147,103,146,13,33,76,95,126,82,116,50,73,114,44,2,144,64,40,54,67,105,142,148,138,133,89,42,122,31,80,56,139,8,92,130,1,63,6,49,90,19,75,97,143,119,4,66,65,118,124,26,129,70,22,94,16,88,53,134,106,79,137,18,24,38,104,111,102,99,36,84,10,113,72,21,74,141,127,59,17,15,11,32,109,45,98,91,47,131,93,28,
