pop_size: 4000, generations: 450, Px: 0.75, Pm: 0.2, Tour: 10, Elite: 0.04
293; 37474; 38981; 48594;
294; 37474; 38568; 50859;
295; 37472; 38317; 48291;
296; 37444; 38347; 50152;
297; 37410; 38332; 49729;
298; 37285; 38004; 45143;
299; 37285; 38025; 48190;
300; 37285; 38053; 47755;
301; 37155; 38284; 48783;
302; 37144; 38532; 50240;
303; 37118; 39052; 51758;
304; 36923; 38475; 51113;
305; 36923; 38872; 56132;
306; 36923; 38486; 53062;
307; 36766; 38082; 51778;
308; 36739; 38785; 53340;
309; 36613; 39201; 55504;
310; 36383; 38327; 52154;
311; 36278; 37870; 53337;
312; 36278; 38723; 54144;
313; 35866; 39106; 53478;
314; 35780; 38738; 54500;
315; 35590; 37433; 52152;
316; 35590; 37033; 48425;
317; 35325; 37320; 52095;
318; 35291; 37160; 54612;
319; 35098; 36552; 52314;
320; 35098; 37197; 50651;
321; 35098; 37369; 50062;
322; 35094; 37345; 48681;
323; 35094; 36767; 47823;
324; 35022; 35814; 47950;
325; 35018; 35734; 46041;
326; 34986; 36017; 46412;
327; 34943; 35784; 44380;
328; 34902; 35918; 47160;
329; 34871; 35933; 46323;
330; 34710; 35927; 46377;
331; 34710; 35952; 45926;
332; 34710; 36087; 45684;
333; 34527; 35850; 47839;
334; 34452; 35824; 46813;
335; 34412; 35699; 47034;
336; 34350; 35196; 44562;
337; 34350; 34988; 42706;
338; 34289; 34971; 42343;
339; 34283; 34905; 43333;
340; 34242; 34872; 42672;
341; 34197; 34825; 42036;
342; 34181; 34815; 43261;
343; 33968; 34745; 42112;
344; 33968; 34689; 42176;
345; 33968; 34697; 41877;
346; 33916; 34764; 42658;
347; 33768; 34792; 43332;
348; 33717; 34489; 41474;
349; 33717; 34389; 41531;
350; 33644; 34376; 41541;
351; 33592; 34273; 41693;
352; 33592; 34233; 44895;
353; 33592; 34227; 42575;
354; 33592; 34170; 41621;
355; 33592; 34095; 41734;
356; 33592; 34091; 41251;
357; 33552; 34094; 41312;
358; 33538; 34113; 41468;
359; 33434; 34112; 41469;
360; 33394; 34101; 43507;
361; 33394; 34148; 44302;
362; 33223; 34133; 47627;
363; 33223; 33891; 41052;
364; 33223; 33894; 41126;
365; 33171; 33878; 42248;
366; 33171; 33790; 40936;
367; 33171; 33713; 40829;
368; 33156; 33647; 40831;
369; 33062; 33723; 40765;
370; 33062; 33693; 41980;
371; 33062; 33711; 41072;
372; 33062; 33791; 45159;
373; 33046; 33952; 45285;
374; 33031; 34474; 46935;
375; 33004; 34875; 46887;
376; 32903; 34572; 47437;
377; 32816; 34762; 46783;
378; 32816; 33737; 47417;
379; 32801; 33903; 47070;
380; 32757; 34427; 46027;
381; 32718; 35234; 46977;
382; 32692; 34871; 47047;
383; 32692; 33782; 46509;
384; 32692; 34257; 46524;
385; 32625; 34467; 47820;
386; 32625; 34430; 45598;
387; 32575; 33789; 47829;
388; 32566; 34198; 47541;
389; 32509; 34235; 46688;
390; 32405; 34296; 46613;
391; 32333; 33701; 45801;
392; 32281; 33525; 44320;
393; 32191; 33439; 44231;
394; 32099; 33250; 43251;
395; 32027; 33106; 42052;
396; 32027; 33013; 43187;
397; 32000; 32684; 41308;
398; 31931; 32645; 42403;
399; 31931; 32552; 40052;
400; 31931; 32540; 42293;
401; 31812; 32610; 41616;
402; 31812; 32432; 40073;
403; 31812; 32441; 39741;
404; 31812; 32485; 39545;
405; 31772; 32426; 42020;
406; 31722; 32335; 39508;
407; 31722; 32324; 39555;
408; 31682; 32347; 39699;
409; 31682; 32280; 39466;
410; 31668; 32251; 39701;
411; 31668; 32232; 39407;
412; 31668; 32191; 39677;
413; 31668; 32215; 39611;
414; 31668; 32199; 39326;
415; 31668; 32159; 39505;
416; 31668; 32195; 39384;
417; 31626; 32236; 39366;
418; 31626; 32171; 39649;
419; 31626; 32203; 39693;
420; 31626; 32187; 39652;
421; 31626; 32132; 39436;
422; 31626; 32157; 39707;
423; 31550; 32149; 39345;
424; 31550; 32123; 39199;
425; 31550; 32264; 43892;
426; 31550; 32473; 42894;
427; 31550; 33020; 44623;
428; 31550; 33286; 45558;
429; 31419; 32115; 42976;
430; 31419; 32024; 39269;
431; 31419; 32043; 39275;
432; 31419; 32080; 39983;
433; 31413; 32158; 39792;
434; 31335; 31984; 40537;
435; 31335; 31922; 39100;
436; 31329; 31920; 45790;
437; 31304; 31877; 40537;
438; 31304; 31850; 40452;
439; 31298; 31843; 39259;
440; 31298; 31856; 39323;
441; 31297; 31809; 38996;
442; 31297; 31805; 39226;
443; 31276; 31838; 39041;
444; 31276; 31836; 39293;
445; 31275; 31802; 39137;
446; 31185; 31818; 39279;
447; 31170; 31948; 42192;
448; 31170; 31890; 41564;
449; 31131; 31989; 40684;
450; 31131; 31910; 40044;
39,38,71,130,72,83,62,185,168,173,23,144,150,91,94,95,50,139,86,196,178,56,152,5,105,43,137,133,176,113,195,182,76,70,102,154,21,140,164,169,35,2,68,30,89,41,59,3,73,189,69,142,131,180,74,57,36,100,156,33,45,197,81,97,104,165,166,96,126,87,52,11,84,170,48,153,44,63,188,116,122,194,51,16,118,124,138,9,78,82,7,199,26,136,32,24,172,46,121,174,159,111,117,115,53,1,132,85,145,15,123,198,191,27,40,147,12,163,93,106,149,190,49,18,110,29,184,61,37,179,66,119,19,99,92,10,175,14,108,192,4,101,60,193,128,167,158,77,161,181,125,151,80,65,67,31,47,120,55,162,177,13,79,160,64,20,42,135,186,127,112,157,107,109,6,187,54,75,183,155,8,22,134,129,146,103,143,17,25,90,34,58,141,171,200,98,114,88,148,28,
